Sam Chew Jr.,1,40 Carats
Lucille Ball,1,Mame
John Durren,1,The Gumball Rally
Bob Bailey,1,The Electric Horseman
Rod Haask,1,History of the World: Part I
Robert Englund,1,St. Ives
James Avery,1,The Stunt Man
Dean Jagger,1,Bernardine
Hugh M. Hefner,1,History of the World: Part I
Jeffrey Allen,1,The Mad Room
James Carruthers,1,Tootsie
Czeslaw Grocholski,1,Firefox
Sidney Armus,1,Nickelodeon
Ollie Ree Alridge,1,The Thief Who Came to Dinner
Roger E. Mosley,1,The New Centurions
Myrtle Clare,1,In Cold Blood
Carlin Glynn,1,Three Days of the Condor
Nikokas K. Irizarry,1,Willie & Phil
Louis Quinn,1,All the President's Men
Alex Stevens,1,Shamus
Robert Miller Driscoll,1,Harry and Walter Go to New York
John R. Gallagher,1,Up the Academy
Rod Haase,1,History of the World: Part I
Joseph V. Perry,1,Stand Up and Be Counted
Charles W. Schaefer Jr.,1,Hard Times
Jerry Sheldon,1,Bernardine
John Amato Jr.,1,Shamus
Hobert Durham Jr.,1,Blazing Saddles
Laszlo Markus,1,Hugo the Hippo
Terri Nunn,1,Thank God It's Friday
Irving Burns,1,Funny Girl
Jim Hess,1,The Stunt Man
Kelley Karel,1,Exorcist II: The Heretic
Winston Churchill,1,Time After Time
Roger Pancake,1,The China Syndrome
Len Uslaner,1,The Love Machine
Nancy Dian Ratts,1,Bernardine
Virginia Paris,1,Stand Up and Be Counted
Hilly Hicks,1,The New Centurions
Nancy Kovack,1,Marooned
Doreen McLean,1,Bob & Carol & Ted & Alice
Bill Quinones,1,Boulevard Nights
Noreen Nielson,1,All the President's Men
Alan Oppenheimer,1,The Thief Who Came to Dinner
Chuck Sacci,1,Thank God It's Friday
Chief Tug Smith,1,Nickelodeon
Jenny Sullivan,1,Getting Straight
Kirk Raymond,1,The Thief Who Came to Dinner
Jon Lawson,1,Model Shop
Alvin Alexis,1,Willie & Phil
Allen Arkus,1,Report to the Commissioner
Melinda Casey,1,Wrong Is Right
Irene Tsu,1,Stand Up and Be Counted
Val Clenard,1,The China Syndrome
Janet Gaynor,1,Bernardine
Geoff Edwards,1,The Comic
Paul Hough,1,In Cold Blood
Ruth McDevitt,1,Mame
Frank McRae,1,Hard Times
Ross Dollarhyde,1,Blazing Saddles
Stephen Nathan,1,1776
Evelyn Rydell,1,Harry and Walter Go to New York
Norman Alden,1,Stand Up and Be Counted
Jeffrey Weissman,1,Sgt. Pepper's Lonely Hearts Club Band
Maurice Dallimore,1,The Comic
Tobin Bell,1,Tootsie
Katherine Cannon,1,Fools' Parade
Gene Lindsey,1,All the President's Men
Michael Lembeck,1,The In-Laws
Ula Hedwig,1,Sgt. Pepper's Lonely Hearts Club Band
Pamela Crosley,1,In Cold Blood
Lisa Durazo,1,Mortuary
Sid Kane,1,"Hook, Line and Sinker"
Fred McDougall,1,Blazing Saddles
John Harkins,1,Absence of Malice
Valerie Danielle Perri,1,Americathon
Carol Eileen Montgomery,1,The Electric Horseman
Chesley Noone,1,Sweet Sweetback's Baadasssss Song
Smith Zunker,1,The Thief Who Came to Dinner
Hal Marshall,1,Blume in Love
Alvin Hammer,1,The Comic
Anouk Aimee,1,Model Shop
Jon Hill,1,Model Shop
Josef Sommer,1,Absence of Malice
Phyllis Brown,1,Funny Girl
Peter Dassinger,1,The Drowning Pool
George R. Robertson,1,Marooned
Ben Fong Torres,1,Americathon
Beverly Yates,1,Funny Girl
Karin de la Penha,1,Time After Time
Sally Mason,1,Funny Girl
Deanna Dae Coleman,1,The Stunt Man
Don Hood,1,Absence of Malice
Anne Randall,1,Model Shop
Tani Guthrie,1,Cactus Flower
Peter McGuire,1,The Love Machine
Althea Lawton,1,Americathon
Peter O'Toole,1,The Stunt Man
Roger Hampton,1,Nickelodeon
John Lone,1,Americathon
Nick Pellegrino,1,The China Syndrome
George Metro,1,Fools' Parade
Barry Kirstein,1,The Love Machine
Erica von Kessler,1,Blume in Love
Diane Davis,1,Funny Girl
John Connell,1,Three Days of the Condor
Susana Miranda,1,Bob & Carol & Ted & Alice
Oliver Cotton,1,Firefox
Filomena Spagnuolo,1,"Next Stop, Greenwich Village"
Chuy Franco,1,Cisco Pike
Vic Tayback,1,Report to the Commissioner
Shay Duffin,1,The Frisco Kid
Elly Enriquez,1,Blazing Saddles
Robert Dahdah,1,Three Days of the Condor
Todd Hoffman,1,Capricorn One
Edward Ansara,1,The Gumball Rally
Lionel Douglass,1,Sgt. Pepper's Lonely Hearts Club Band
Frank Orsatti,1,Freebie and the Bean
Jordan Rhodes,1,1776
Penelope Allen,1,Scarecrow
Fred MacMurray,1,The Swarm
Marianne Marks,1,Wrong Is Right
Reed Sherman,1,The Mad Room
Joe Finnegan,1,Americathon
Dennis J. Setlock,1,The Gumball Rally
Jamie Smith-Jackson,1,All the President's Men
Rosanna DeSoto,1,The In-Laws
Warren Clarke,1,Firefox
Walter Willison,1,Harry and Walter Go to New York
Omar Sharif,1,Funny Girl
Ellen Greene,1,"Next Stop, Greenwich Village"
Clete Roberts,1,Time After Time
Walter R. Smith,1,The Gumball Rally
Dennis Fimple,1,Summertree
Frank Green,1,Bernardine
Austin Willis,1,Firefox
Cornel Wilde,1,The Comic
Tom Poster,1,Tilt
Diana Sands,1,Doctors' Wives
Clint Eastwood,1,Firefox
Richard Whiting,1,Tootsie
Sammy Thurman,1,In Cold Blood
Rita Picking,1,The Electric Horseman
Tony Alvarenga,1,Boulevard Nights
Brendan Kelly,1,The Electric Horseman
Christian Grey,1,Nickelodeon
Bruce Moreno,1,Three Days of the Condor
Hilda Haynes,1,Time After Time
Barbara Costello,1,The Swarm
Hedgemon Lewis,1,Nickelodeon
Susan Flannery,1,The Gumball Rally
Frank Dunning,1,Bernardine
Margaret Whitton,1,The Best of Times
Warren Oates,1,The Thief Who Came to Dinner
Mitchell Ryan,1,A Reflection of Fear
Morgan Sterne,1,Stand Up and Be Counted
Patricia Marlowe,1,Stand Up and Be Counted
Joe Lala,1,Sgt. Pepper's Lonely Hearts Club Band
Hubert Scales,1,Sweet Sweetback's Baadasssss Song
Jack Berle,1,The Comic
Mark Jamison,1,The Electric Horseman
Richard Hackman,1,Scarecrow
Shawn Shea,1,All the President's Men
Jerry Layne,1,Americathon
Emil Sitka,1,The Mad Room
Lenny Baker,1,"Next Stop, Greenwich Village"
Gilbert Lewis,1,The Pursuit of Happiness
J. Carlton Adair,1,The Electric Horseman
Howard Mann,1,History of the World: Part I
Bebe Drake,1,Report to the Commissioner
Robin Gibb,1,Sgt. Pepper's Lonely Hearts Club Band
Leigh Webb,1,The Stunt Man
Anne Haney,1,The Best of Times
Dee Hoty,1,Harry and Walter Go to New York
Jackie Tom,1,Lost Horizon
George Burrafato,1,Freebie and the Bean
Walter Kray,1,"Hook, Line and Sinker"
JoAnn O'Rourke,1,Sgt. Pepper's Lonely Hearts Club Band
Lincoln Demyan,1,The Love Machine
Ruben Navarro,1,Fat City
Terence McGovern,1,Americathon
Sheila MacKenzie,1,Thank God It's Friday
Percy Rodrigues,1,Hugo the Hippo
Tommy J. Huff,1,Freebie and the Bean
Rod Colbin,1,The Gumball Rally
Captain Haggerty,1,Shamus
Kevin O'Neal,1,The Thief Who Came to Dinner
Roger McGuinn,1,Renaldo and Clara
Paul Haney,1,Capricorn One
Clark MacGregor,1,All the President's Men
Ingeborg Kjeldsen,1,Funny Girl
Laura Misch Owens,1,Hard Times
George Gonzales,1,Boulevard Nights
Tina Chen,1,Three Days of the Condor
Richard Stahl,1,Summertree
Hildegard,1,Funny Girl
Stacey Nelkin,1,Up the Academy
Andonia Katsaros,1,Time After Time
John Archie,1,Absence of Malice
Joseph Dolphin,1,Funny Girl
Carey Loftin,1,The Wrecking Crew
Harvey Jason,1,The Gumball Rally
Sha-Na-Na,1,Sgt. Pepper's Lonely Hearts Club Band
Steve Vignari,1,Shamus
Mickey Freeman,1,Shamus
Peter Salim,1,All the President's Men
Milt Freedman,1,History of the World: Part I
June Constable,1,The Frisco Kid
Lois Hamilton,1,The Electric Horseman
Raymond J. Barry,1,An Unmarried Woman
Griffin O'Neal,1,Nickelodeon
Sterling Clark,1,Funny Girl
Milly Del Rubio,1,Americathon
Albert Whitlock,1,History of the World: Part I
Rodney Allen Rippy,1,Blazing Saddles
Carter Harbaugh,1,The Comic
James Earl Jones,1,Exorcist II: The Heretic
Hooper Dunbar,1,Bernardine
Joe Petrullo,1,Absence of Malice
Nate Esformes,1,All the President's Men
Geoffrey Larder,1,History of the World: Part I
Phil Montgomery,1,The Swarm
William H. Burton Jr.,1,Bite the Bullet
Barbara Houston,1,Funny Girl
Gus Peters,1,Nickelodeon
Bill Catching,1,Blazing Saddles
Morris Buchanan,1,St. Ives
Charles Parks,1,Exorcist II: The Heretic
Howie Wyeth,1,Renaldo and Clara
Barbara Pepper,1,"Hook, Line and Sinker"
Pamela Reed,1,The Best of Times
Henry Kaiser,1,History of the World: Part I
Bonita Parsons,1,Blume in Love
George Orrison,1,Firefox
Ken Davis,1,Wrong Is Right
Mark Rhudy,1,Bob & Carol & Ted & Alice
Del Shannon,1,Sgt. Pepper's Lonely Hearts Club Band
William Boyce,1,The Comic
Bob Einstein,1,Modern Romance
Dawson Mays,1,Boulevard Nights
Jean MacRae,1,The Mad Room
Ellen Clark,1,The In-Laws
Feodor Atkine,1,Bobby Deerfield
Leslie Winograde,1,The Stunt Man
Valerie Perrine,1,The Electric Horseman
Sheldon Allman,1,In Cold Blood
Spike Milligan,1,History of the World: Part I
Marilyn Malloy,1,The Comic
Sharon Redd,1,Sgt. Pepper's Lonely Hearts Club Band
Jack Weston,1,Cactus Flower
Frankie Darro,1,"Hook, Line and Sinker"
Nancy Woods,1,Funny Girl
Danny Estrada,1,Boulevard Nights
Eduardo Noriega,1,The In-Laws
Paul Carr,1,In Cold Blood
Dick Jacobsen,1,The Love Machine
Debi Storm,1,The Mad Room
Carole Holland,1,Tootsie
Sidney Clute,1,Viva Knievel!
Marjorie Lovett,1,Tootsie
Frank Avila,1,The Stunt Man
Clardy Malugen,1,Absence of Malice
Roger Price,1,Mame
Dick Kleiner,1,The Thief Who Came to Dinner
Charles J. Monahan,1,The Electric Horseman
Billy Harper,1,Sgt. Pepper's Lonely Hearts Club Band
Ernie Hudson,1,Spacehunter: Adventures in the Forbidden Zone
Eric Lee,1,Americathon
Janet Nelson Chadwick,1,A Walk in the Spring Rain
Jaye Stewart,1,All the President's Men
David Hemmings,1,The Love Machine
Alex Brown,1,Blazing Saddles
Deborah Pratt,1,Spacehunter: Adventures in the Forbidden Zone
Ted Duncan,1,Freebie and the Bean
Jose Feliciano,1,Sgt. Pepper's Lonely Hearts Club Band
Noble Lee Holderread Jr.,1,Bob & Carol & Ted & Alice
Ralph Williams,1,All the President's Men
John Spina,1,"Hook, Line and Sinker"
Hugh Romney,1,Cisco Pike
Ron Holgate,1,1776
Daniel Cook,1,Funny Girl
Mario Demo,1,Blume in Love
Willy Switkes,1,Tootsie
Jon Cutler,1,Nickelodeon
Kim Miyori,1,Sgt. Pepper's Lonely Hearts Club Band
Drew Barrymore,1,Altered States
Eugene Lipinski,1,Firefox
Lisa Summers,1,Blazing Saddles
Damon Douglas,1,From Noon Till Three
Glenn Ferguson,1,Three Days of the Condor
Frank Patton,1,Wrong Is Right
Madlyn Rhue,1,Stand Up and Be Counted
Ottola Nesmith,1,The Comic
Robert Morley,1,Hugo the Hippo
Christopher Ross,1,The Comic
John Stewart,1,Sgt. Pepper's Lonely Hearts Club Band
Elizabeth Claman,1,Blume in Love
Rubin 'Hurricane' Carter,1,Renaldo and Clara
Frank Welker,1,Hugo the Hippo
David Pomeranz,1,Americathon
T Bone Burnett,1,Renaldo and Clara
Bob Quinn,1,Sgt. Pepper's Lonely Hearts Club Band
Mara Cook,1,The Swarm
Richard Widmark,1,The Swarm
Richard Weinberg,1,Thank God It's Friday
Bob Terhune,1,St. Ives
James Drury,1,Bernardine
Madge Journeay,1,Blazing Saddles
Carole Ann Campbell,1,Bernardine
Ellen Umlauf,1,Cabaret
Kelly Bishop,1,An Unmarried Woman
Leon Alton,1,"Hook, Line and Sinker"
Cindy DeVore,1,Sgt. Pepper's Lonely Hearts Club Band
Janice Whitby,1,Blazing Saddles
Jerry Summers,1,Blazing Saddles
Eric Hanson,1,Up the Academy
Jimi Hendrix,1,Time After Time
Count Basie,1,Blazing Saddles
Linda Morand,1,The Love Machine
Michael DeLano,1,The New Centurions
Brenda Huggins,1,The Best of Times
Caroline Williams,1,Funny Girl
Lester Fletcher,1,Tilt
John Rubinstein,1,Getting Straight
Phillip Borsos,1,Tootsie
Virginia Denison,1,Blume in Love
John Blackwell,1,Nickelodeon
John Collins,1,In Cold Blood
Gene Shalit,1,Tootsie
Harry Gold,1,Thank God It's Friday
Peter Mate,1,Hugo the Hippo
Joey Eisnach,1,The Swarm
Rollin Moriyama,1,Americathon
Ronnie Hawkins,1,Renaldo and Clara
Arlo Guthrie,1,Renaldo and Clara
Jerry Ayres,1,Mame
Terry Moore,1,Bernardine
Michelle Guastello,1,The Best of Times
Richard Kelton,1,In Cold Blood
Mack Chandler,1,Bernardine
Jeannine Riley,1,The Comic
Barry Levinson,1,History of the World: Part I
Judy Taylor,1,Funny Girl
Russ Conway,1,Bernardine
Nick Borgani,1,Blazing Saddles
David Sharpe,1,Blazing Saddles
Arthur Hill,1,The Pursuit of Happiness
Royce Mills,1,History of the World: Part I
Bernard Behrens,1,Firefox
Richard Venture,1,All the President's Men
Burr DeBenning,1,St. Ives
David Mansfield,1,Renaldo and Clara
Jennifer Jason Leigh,1,Wrong Is Right
Harmon William,1,Three Days of the Condor
Tasha Zemrus,1,The Electric Horseman
Gerd Vespermann,1,Cabaret
Sarita Vara,1,"Hook, Line and Sinker"
Bruno Kirby,1,Modern Romance
Andrew Sachs,1,History of the World: Part I
John McGiver,1,Mame
Kenya Coburn,1,The Wrecking Crew
Becky Allen,1,Hard Times
Mildred Trares,1,Pendulum
Billy Curtis,1,The Comic
Burton Gilliam,1,Blazing Saddles
Shane Butterworth,1,Exorcist II: The Heretic
Gail Hyatt,1,Time After Time
Rod McGaughy,1,Blazing Saddles
Tony Cappola,1,Americathon
Sharon Vaughn,1,Funny Girl
Sam Nudell,1,The Frisco Kid
Jill Mazursky,1,Willie & Phil
Freeman Lusk,1,Funny Girl
Barrie Duffus,1,Funny Girl
Linda Montana,1,Americathon
Jean Seberg,1,Pendulum
George Tracy,1,Blazing Saddles
Joy Bang,1,Cisco Pike
Jane Rose,1,I Walk the Line
Douglas Fowley,1,From Noon Till Three
Art Metrano,1,History of the World: Part I
Hubert J. Edwards,1,Willie & Phil
Mel Berger,1,The Comic
Denise Polk,1,Mortuary
Seanna Marre,1,Capricorn One
Barbi Alison,1,Sgt. Pepper's Lonely Hearts Club Band
Rick Derringer,1,Sgt. Pepper's Lonely Hearts Club Band
Michael Ontkean,1,Willie & Phil
Lucy Saroyan,1,Cactus Flower
Judith Burnett,1,Time After Time
Jane Connell,1,Mame
Devra Korwin,1,Bob & Carol & Ted & Alice
Barry Woodruff,1,The Love Machine
Frank Gifford,1,Viva Knievel!
Katherine Marking,1,Funny Girl
Yvonne Francis,1,Up the Academy
Vaya Warren,1,Thank God It's Friday
Daniel Morrow,1,Flash and the Firecat
Tom Eure,1,The China Syndrome
Jeff Goodman,1,Sweet Sweetback's Baadasssss Song
Kitten Natividad,1,The New Centurions
James Flavin,1,In Cold Blood
Ron Howard,1,The Shootist
Khalilah Ali,1,The China Syndrome
Tom Atkins,1,The Owl and the Pussycat
Donald Hotton,1,The China Syndrome
Howard Gudmundson,1,The Frisco Kid
Richard Chamberlain,1,The Swarm
Beth Scheffell,1,Mortuary
Sara Dylan,1,Renaldo and Clara
Steve Martin,1,Sgt. Pepper's Lonely Hearts Club Band
Bob Minor,1,Hard Times
Zack Taylor,1,Capricorn One
Earl Nichols,1,Time After Time
Jeff Dalton,1,I Walk the Line
Arlene Golonka,1,The In-Laws
Anna Thea Bogdanovich,1,Nickelodeon
Doug Sahm,1,Cisco Pike
Trent Gough,1,The Owl and the Pussycat
Susan Merson,1,Tootsie
King Coleman,1,Up the Academy
Darlene Williams,1,In Cold Blood
Michael Egan,1,"Next Stop, Greenwich Village"
William J.L. Bunting,1,Up the Academy
George Palmer,1,Wrong Is Right
James Daris,1,The Wrecking Crew
Lynn Arden,1,Brother John
Charles Lehman,1,Tilt
Richard O'Brien,1,The Thief Who Came to Dinner
Paul Larson,1,The China Syndrome
Martin Garner,1,The Frisco Kid
Kathryn Grody,1,Harry and Walter Go to New York
Sherry Lansing,1,Funny Girl
Rini Jarmon,1,Funny Girl
Stardedt Kaava,1,The Comic
Joseph Garcia,1,The China Syndrome
Marshall Ward,1,The Owl and the Pussycat
Eugene Scherer,1,Firefox
Peter Finch,1,Lost Horizon
Keiko Kishi,1,The Yakuza
Peter Gatto,1,Tootsie
Dawna O'Brien,1,Wrong Is Right
Karlene Gallegly,1,Harry and Walter Go to New York
Marta DuBois,1,Boulevard Nights
Antonie Becker,1,Time After Time
Christopher Murray,1,All the President's Men
Liza Minnelli,1,Cabaret
Richard Burton,1,Exorcist II: The Heretic
Alan Bates,1,An Unmarried Woman
Hugh Gillin,1,The Best of Times
Harry Caesar,1,Boulevard Nights
Glenn Charles Lewis,1,The Swarm
Harry M. Williams,1,The China Syndrome
Cybill Shepherd,1,Americathon
Ken Scott,1,The Gumball Rally
Lonny Chapman,1,I Walk the Line
Erin O'Reilly,1,Blume in Love
Curtis Cokes,1,Fat City
Jerry Brutsche,1,St. Ives
Robert Covarrubias,1,Boulevard Nights
Wayne Adderson,1,The Best of Times
Frankie Howerd,1,Sgt. Pepper's Lonely Hearts Club Band
J.J. Barry,1,History of the World: Part I
Kaki Hunter,1,Willie & Phil
Alan Tilvern,1,Firefox
Allan Chinn,1,The China Syndrome
Mimi Lieber,1,Sgt. Pepper's Lonely Hearts Club Band
Sally Field,1,Absence of Malice
Heber Jentzsch,1,1776
Gerry Lock,1,Flash and the Firecat
Rita Thiel,1,Funny Girl
Charles Noel,1,Scarecrow
Sarge Allen,1,The Electric Horseman
Bill Overton,1,The Best of Times
Charles Akins,1,Funny Girl
Jesse Aragon,1,Boulevard Nights
Carol Warner,1,Funny Girl
Leigh Adams-Bennett,1,Stand Up and Be Counted
Patrick Gorman,1,Three Days of the Condor
Clinton Greyn,1,The Love Machine
Rick Garcia,1,Blazing Saddles
Mike McCartney,1,Americathon
Milton Selzer,1,Capricorn One
Sally Mills,1,Doctors' Wives
Linda Hoxit,1,History of the World: Part I
Deborah Jaloma,1,Boulevard Nights
Barbara Keegan,1,Absence of Malice
Maya Kenin,1,The Pursuit of Happiness
John F. Kennedy,1,Time After Time
Cecil Gold,1,Blazing Saddles
Lev Mailer,1,Firefox
Lynn Hamilton,1,Brother John
James L. Brooks,1,Modern Romance
John Gielgud,1,Lost Horizon
Robert Christian,1,Funny Girl
John Martin Cooper,1,Tilt
Minnie Riperton,1,Sgt. Pepper's Lonely Hearts Club Band
Melody Santangello,1,Shamus
Albert Salmi,1,Viva Knievel!
Dennis Dugan,1,Harry and Walter Go to New York
Vincent Barbi,1,Sweet Sweetback's Baadasssss Song
Hoke Howell,1,From Noon Till Three
Alan Fudge,1,Capricorn One
Albert Schmidt,1,Scarecrow
Dino Judd,1,Nickelodeon
Leonard Connor,1,Sgt. Pepper's Lonely Hearts Club Band
Jim Goodwin,1,The In-Laws
Larry 'Ratso' Sloman,1,Renaldo and Clara
Dick O'Shea,1,1776
Joanna DiGiovanna,1,Funny Girl
Calvin Coolidge,1,The Comic
Stan Bohrman,1,The China Syndrome
Peter Brocco,1,The Comic
Estelle Parsons,1,I Walk the Line
Tony DiFalco,1,The In-Laws
J.B. Pick,1,The Wrecking Crew
Don Calfa,1,Nickelodeon
Ben Young,1,St. Ives
Joan C. Brooks,1,The Thief Who Came to Dinner
Art Aragon,1,Fat City
Marilyn Corwin,1,Mortuary
John C. Becher,1,"Next Stop, Greenwich Village"
M.J. Kane,1,Blazing Saddles
Kal Szkalak,1,Americathon
Richard Boone,1,The Shootist
David Eisenbise,1,The China Syndrome
John Powers,1,Freebie and the Bean
Jeff Schwartz,1,Wrong Is Right
John Phillip Law,1,The Love Machine
Sheila Kayne,1,Freebie and the Bean
David Hinton,1,The Gumball Rally
Willie Tyler,1,Americathon
Candy Ward,1,"Hook, Line and Sinker"
James Brolin,1,Capricorn One
Carmen Zapata,1,Boulevard Nights
Alice J. Kane,1,An Unmarried Woman
Don Murray,1,"Happy Birthday, Wanda June"
Ray Reinhardt,1,Time After Time
Joni Webster,1,Funny Girl
Patricia Blair,1,The Electric Horseman
Judy Susman,1,Sgt. Pepper's Lonely Hearts Club Band
James Keane,1,Three Days of the Condor
Lorenzo Music,1,Nickelodeon
Diane Berghoff,1,Bob & Carol & Ted & Alice
Ivy Bethune,1,Wrong Is Right
Charlotte Crossley,1,Sgt. Pepper's Lonely Hearts Club Band
Liv Lindeland,1,The Love Machine
Homer Garrett,1,The Thief Who Came to Dinner
Henry Fonda,1,The Swarm
John Colicos,1,Doctors' Wives
Bertil Unger,1,Nickelodeon
Howard Brunner,1,From Noon Till Three
Julia Anne Robinson,1,Getting Straight
Mathilda Calnan,1,Nickelodeon
Helen Kelly,1,Americathon
Richard Schaal,1,Americathon
Kas Self,1,Tootsie
Michele Heyeden,1,The Electric Horseman
Cosmo Sardo,1,The Comic
Dino Narizzano,1,Three Days of the Condor
Sal Schillizzi,1,Three Days of the Condor
George F. Simmons,1,The Swarm
Stephen Bishop,1,Sgt. Pepper's Lonely Hearts Club Band
Don McHenry,1,Three Days of the Condor
Johnny Crawford,1,The Shootist
John Hegner,1,Stand Up and Be Counted
Elena Del Rubio,1,Americathon
Donnlynn Bennett,1,All the President's Men
Frank Morin,1,Cisco Pike
Lyla Hay Owen,1,Hard Times
Geoffrey Steele,1,Funny Girl
Hugh Fraser,1,Firefox
Frank Marshall,1,Nickelodeon
John Halloran,1,Bob & Carol & Ted & Alice
Robert Phalen,1,Three Days of the Condor
Natasha Rawson,1,The Thief Who Came to Dinner
Fay Sappington,1,The Owl and the Pussycat
Hugh O'Brian,1,The Shootist
Dwight McConnell,1,Fools' Parade
Jess Nadelman,1,All the President's Men
Jim Antonio,1,The Thief Who Came to Dinner
Noble Willingham,1,The Thief Who Came to Dinner
Angel Salazar,1,Boulevard Nights
James Nolan,1,The Shootist
David Garfield,1,Blume in Love
Daniel Seltzer,1,An Unmarried Woman
Harry Naughton,1,Harry and Walter Go to New York
Bill Shannon,1,Freebie and the Bean
Nancy Morgan,1,Americathon
Michael Tucker,1,An Unmarried Woman
Dom Salinaro,1,History of the World: Part I
Henry Rowland,1,The Frisco Kid
Merrill Hardy,1,Americathon
Bob C. Barrett,1,The Electric Horseman
Denise Mercedes,1,Renaldo and Clara
Les Josephson,1,Nickelodeon
Nancy Stone,1,Funny Girl
Binnie Barnes,1,40 Carats
Ferenc Bessenyei,1,Hugo the Hippo
George A. Lamprey,1,The Love Machine
Lois De Banzie,1,Tootsie
Marty White,1,The Frisco Kid
Lori Sutton,1,History of the World: Part I
Laurie Main,1,Time After Time
Jack Tesler,1,The Love Machine
Harry Morgan,1,The Shootist
Richard Vitagliano,1,Blazing Saddles
Carmen Filpi,1,Boulevard Nights
Bret Briggs,1,The Frisco Kid
Rolfe Sedan,1,The Frisco Kid
Clement von Franckenstein,1,Time After Time
Richard Collier,1,Blazing Saddles
Sammy Shore,1,History of the World: Part I
Dean Stockwell,1,Wrong Is Right
Anne Welsch,1,Hard Times
Jake Steinfeld,1,Americathon
John Ford Noonan,1,"Next Stop, Greenwich Village"
June Foray,1,Doctors' Wives
Geena Davis,1,Tootsie
Ted Meyers,1,The Love Machine
Candy Clark,1,Fat City
Tricia O'Neil,1,The Gumball Rally
John Pereira,1,Boulevard Nights
Jackie Riley,1,The Thief Who Came to Dinner
Robert Alan Browne,1,Wrong Is Right
Angelika Koch,1,Cabaret
Boyd Holister,1,Stand Up and Be Counted
Elisha Cook Jr.,1,St. Ives
Victor Romito,1,Harry and Walter Go to New York
Mabel Robinson,1,Stand Up and Be Counted
Earth Wind & Fire,1,Sgt. Pepper's Lonely Hearts Club Band
Robert D. Wilson,1,Tootsie
Jan Miner,1,Willie & Phil
Robert Conrad,1,Wrong Is Right
Robert Tafur,1,Viva Knievel!
Bruce Adams,1,Sweet Sweetback's Baadasssss Song
Francoise Ruggieri,1,Funny Girl
Allan Rich,1,The Frisco Kid
Debra L. Maxwell,1,The Electric Horseman
Perry Gewirtz,1,The Gumball Rally
Kurt Taylor,1,Americathon
Earl Sydnor,1,Funny Girl
George Chavez,1,Boulevard Nights
Alice Cooper,1,Sgt. Pepper's Lonely Hearts Club Band
Kandice Stroh,1,"Next Stop, Greenwich Village"
Andy Roth,1,Sgt. Pepper's Lonely Hearts Club Band
Al Baietti,1,The China Syndrome
Allen C. Dawson,1,Willie & Phil
Charlie Picerni,1,Shamus
Tony Haig,1,The Swarm
Lazaro Perez,1,The Gumball Rally
Barry O'Hara,1,1776
Dee Gardner,1,The Comic
Phil Leeds,1,History of the World: Part I
Brent Holden,1,Flash and the Firecat
Thelma Leeds,1,Modern Romance
Frank Blair,1,The Swarm
Evan Richards,1,Altered States
Jennifer Edwards,1,"Hook, Line and Sinker"
Drew Michaels,1,The In-Laws
Henry Calvert,1,All the President's Men
Dennis Daniels,1,Sgt. Pepper's Lonely Hearts Club Band
Jay Thompson,1,Harry and Walter Go to New York
Rex Robbins,1,1776
Donna Summer,1,Thank God It's Friday
Sammy Smith,1,The In-Laws
Kitty Jefferson Doepken,1,Fools' Parade
Anne Baxter,1,Fools' Parade
Benjie Bancroft,1,St. Ives
Fuji,1,The Wrecking Crew
Olivia de Havilland,1,The Swarm
Steffen Zacharias,1,The Frisco Kid
John Lawlor,1,The Gumball Rally
Carolyn Stellar,1,Sgt. Pepper's Lonely Hearts Club Band
Tracey Gold,1,The Best of Times
Mario Van Peebles,1,Sweet Sweetback's Baadasssss Song
Sam Shepard,1,Renaldo and Clara
Paulene Myers,1,The Comic
Pepe J. DeChiazza,1,Funny Girl
Irving Selbst,1,Shamus
Denise Galik,1,"Next Stop, Greenwich Village"
Norman Marshall,1,Shamus
Jay Ferguson,1,Model Shop
Rod Steiger,1,"Happy Birthday, Wanda June"
Susan Bredhoff,1,Altered States
Lester Mack,1,Funny Girl
Teri Schwartz,1,Americathon
Deborah Baltzell,1,Altered States
Robert Beer,1,Americathon
Aneta Corsaut,1,Blazing Saddles
David Barton,1,The Mad Room
Emilie Mitchell,1,The Love Machine
Sean Connery,1,Wrong Is Right
Kyosuke Machida,1,The Yakuza
Leo Lewis,1,Time After Time
Virginia Feingold,1,Modern Romance
