"24809","Cornel Wilde"
"24810","Nina Wayne"
"24811","Pert Kelton"
"24812","Steve Allen"
"24813","Barbara Heller"
"24814","Jeannine Riley"
"24815","Gavin MacLeod"
"24816","Jay Novello"
"24817","Paulene Myers"
"24818","Jerome Cowan"
"24819","Carl Reiner"
"24820","Frank Adamo"
"24821","Priscilla Ann"
"24822","Mel Berger"
"24823","Jack Berle"
"24824","William Boyce"
"24825","Peter Brocco"
"24826","Calvin Coolidge"
"24827","Billy Curtis"
"24828","Maurice Dallimore"
"24829","Luis Delgado"
"24830","Geoff Edwards"
"24831","Dee Gardner"
"24832","Bobby Gilbert"
"24833","Clive Halliday"
"24834","Alvin Hammer"
"24835","Carter Harbaugh"
"24836","Andre Hemmers"
"24837","Scott James"
"24838","Stardedt Kaava"
"24839","Suzie Kaye"
"24840","The Great John L."
"24841","Marilyn Malloy"
"24842","Kres Mersky"
"24843","Mantan Moreland"
"24844","Ottola Nesmith"
"24845","William H. O'Brien"
"24846","Ward Ramsey"
"24847","Bob Rhodes"
"24848","Christopher Ross"
"24849","Cosmo Sardo"
"24850","Ralph Smiley"
"24851","Irene Tedrow"
"24852","Viki Vigen"
"24853","Johnny Weissmuller"
"24854","Margaret Blye"
"24855","Felice Orlandi"
"24856","Edward Walsh"
"24857","Bruce Glover"
"24858","Robert Tessier"
"24859","Frank McRae"
"24860","Maurice Kowalewski"
"24861","Naomi Stevens"
"24862","Lyla Hay Owen"
"24863","Robert Castleberry"
"24864","Becky Allen"
"24865","Joan Kleven"
"24866","Anne Welsch"
"24867","Jimmy Nickerson"
"24868","Chuck Hicks"
"24869","Max Kleven"
"24870","Valerian Smith"
"24871","Bob Minor"
"24872","Charles W. Schaefer Jr."
"24873","Leslie Bonano"
"24874","Ronnie Philips"
"24875","Greater Liberty Baptist Church Choir and Congregation"
"24876","Laura Misch Owens"
"24877","Max Julien"
"24878","Cecil Kellaway"
"24879","Jeannie Berlin"
"24880","John Rubinstein"
"24881","Richard Anders"
"24882","Brenda Sykes"
"24883","Jenny Sullivan"
"24884","Elizabeth Lane"
"24885","Joanna Serpe"
"24886","Scott Perry"
"24887","Harry Holcombe"
"24888","Julia Anne Robinson"
"24889","George C. Scott"
"24890","Erik Estrada"
"24891","Clifton James"
"24892","Richard E. Kalk"
"24893","Beverly Hope Atkinson"
"24894","Carol Speed"
"24895","Tracee Lyles"
"24896","Burke Byrnes"
"24897","William Atherton"
"24898","Peter De Anda"
"24899","Ed Lauter"
"24900","Dolph Sweet"
"24901","Stefan Gierasch"
"24902","Debbie Fresh"
"24903","Mike Lane"
"24904","Roger E. Mosley"
"24905","Charles H. Gray"
"24906","Michael DeLano"
"24907","Pepe Serna"
"24908","Hilly Hicks"
"24909","Dick DeCoit"
"24910","Kitten Natividad"
"24911","Liza Minnelli"
"24912","Helmut Griem"
"24913","Joel Grey"
"24914","Fritz Wepper"
"24915","Marisa Berenson"
"24916","Elisabeth Neumann-Viertel"
"24917","Helen Vita"
"24918","Sigrid von Richthofen"
"24919","Gerd Vespermann"
"24920","Ralf Wolter"
"24921","Georg Hartmann"
"24922","Ricky Renee"
"24923","Estrongo Nachama"
"24924","Kathryn Doby"
"24925","Inge Jaeger"
"24926","Angelika Koch"
"24927","Helen Velkovorska"
"24928","Gitta Schmidt"
"24929","Louise Quick"
"24930","Oliver Collignon"
"24931","Pierre Franckh"
"24932","Ellen Umlauf"
"24933","James Brolin"
"24934","Sam Waterston"
"24935","O.J. Simpson"
"24936","Telly Savalas"
"24937","Lee Bryant"
"24938","Denise Nicholas"
"24939","Alan Fudge"
"24940","Virginia Kaiser"
"24941","Nancy Malone"
"24942","Hank Stohl"
"24943","Norman Bartold"
"24944","Darrell Zwerling"
"24945","Milton Selzer"
"24946","Lou Frizzell"
"24947","Chris Hyams"
"24948","Seanna Marre"
"24949","Paul Picerni"
"24950","Paul Haney"
"24951","Jon Cedar"
"24952","Steve Tannen"
"24953","Todd Hoffman"
"24954","Marty Anka"
"24955","John Hiscock"
"24956","Bridget Byrne"
"24957","Colin Dangaard"
"24958","James Bacon"
"24959","Sandy Davidson"
"24960","Ron Cummins"
"24961","Dennis O'Flaherty"
"24962","Zack Taylor"
"24963","Frank Farmer"
"24964","Monty Jordan"
"24965","Richard Yniguez"
"24966","Danny De La Paz"
"24967","Marta DuBois"
"24968","James Victor"
"24969","Betty Carvalho"
"24970","Carmen Zapata"
"24971","Victor Millan"
"24972","Gary Carlos Cervantes"
"24973","Daniel Zacapa"
"24974","Jerado Carmona"
"24975","Jesse Aragon"
"24976","Robert Covarrubias"
"24977","Eliseo Estrada"
"24978","Mary McFerren"
"24979","Dawson Mays"
"24980","Natasha Ryan"
"24981","Marlina Vega"
"24982","Carmen Filpi"
"24983","Joseph D. Pina"
"24984","Rita Gomez"
"24985","Harry Caesar"
"24986","Billy Cardenas"
"24987","Jerry Velasco"
"24988","Al Stellone"
"24989","Douglas Anderson"
"24990","Christine Avila"
"24991","John Fiedler"
"24992","Los Nobles"
"24993","George Gonzales"
"24994","Genevieve Knox"
"24995","Deborah Jaloma"
"24996","George Chavez"
"24997","Tony Alvarenga"
"24998","Javier Morales"
"24999","Mario Morales"
"25000","John Pereira"
"25001","Bill Quinones"
"25002","Danny Alvarez"
"25003","Michael Luna"
"25004","Danny Estrada"
"25005","Luis Amado Perez"
"25006","Angel Salazar"
"25007","Gilbert Jauregui"
